波数 (cm-1),反射率 (%)
3279.84,18.19254009
3280.322,18.20115924
3280.804,18.20321158
3281.286,18.20349015
3281.768,18.20630882
3282.25,18.2192148
3282.732,18.22672506
3283.215,18.24299651
3283.697,18.23532884
3284.179,18.24537374
3284.661,18.25084916
3285.143,18.25821411
3285.625,18.25749662
3286.107,18.25324428
3286.589,18.25794475
3287.072,18.27591433
3287.554,18.29459998
3288.036,18.28929955
3288.518,18.28588
3289,18.2957585
3289.482,18.30804014
3289.964,18.30552937
3290.446,18.27940773
3290.928,18.28273738
3291.411,18.29676854
3291.893,18.30787889
3292.375,18.31936063
3292.857,18.30140104
3293.339,18.30196319
3293.821,18.30881086
3294.303,18.3102042
3294.785,18.31817917
3295.268,18.30353947
3295.75,18.30531869
3296.232,18.30277382
3296.714,18.31030111
3297.196,18.32268122
3297.678,18.31212466
3298.16,18.31814791
3298.642,18.32220732
3299.125,18.31743712
3299.607,18.31952563
3300.089,18.35632791
3300.571,18.35831447
3301.053,18.33357566
3301.535,18.36609777
3302.017,18.36258457
3302.499,18.37002543
3302.981,18.36781574
3303.464,18.38616604
3303.946,18.35647397
3304.428,18.38654758
3304.91,18.38072953
3305.392,18.37787781
3305.874,18.3728671
3306.356,18.3803099
3306.838,18.36803277
3307.321,18.37697005
3307.802,18.36728579
3308.285,18.39016481
3308.767,18.37633838
3309.249,18.36468466
3309.731,18.36499939
3310.213,18.4018067
3310.695,18.39481654
3311.177,18.38757053
3311.659,18.39128831
3312.142,18.3909883
3312.624,18.40555659
3313.106,18.40983633
3313.588,18.40854644
3314.07,18.43195957
3314.552,18.44490246
3315.034,18.42893384
3315.516,18.42466705
3315.999,18.42366093
3316.481,18.44716419
3316.963,18.44808837
3317.445,18.46074333
3317.927,18.445751
3318.409,18.42878536
3318.891,18.44756042
3319.373,18.4498336
3319.855,18.44307091
3320.338,18.42782383
3320.82,18.44506316
3321.302,18.43757314
3321.784,18.43369265
3322.266,18.44132014
3322.748,18.45329562
3323.23,18.42632242
3323.712,18.46143244
3324.195,18.44747392
3324.677,18.45625025
3325.159,18.47215179
3325.641,18.45142807
3326.123,18.4428999
3326.605,18.48543732
3327.087,18.45841753
3327.569,18.47592316
3328.052,18.45782905
3328.534,18.45321127
3329.016,18.46980696
3329.498,18.4809284
3329.98,18.47718922
3330.462,18.47972045
3330.944,18.49686338
3331.426,18.47751984
3331.908,18.49536041
3332.391,18.5073061
3332.873,18.50398366
3333.355,18.48699549
3333.837,18.50190246
3334.319,18.49579668
3334.801,18.50433915
3335.283,18.50294407
3335.765,18.48747337
3336.248,18.52357823
3336.729,18.52503314
3337.212,18.52104424
3337.694,18.51289462
3338.176,18.51676023
3338.658,18.47745501
3339.14,18.49180689
3339.622,18.4905623
3340.104,18.5018304
3340.586,18.50008995
3341.069,18.49614246
3341.551,18.51036424
3342.033,18.48969391
3342.515,18.47924527
3342.997,18.49279526
3343.479,18.49723307
3343.961,18.48400979
3344.443,18.49696948
3344.926,18.5005054
3345.408,18.48126327
3345.89,18.49940212
3346.372,18.48940056
3346.854,18.47258668
3347.336,18.47710046
3347.818,18.4878736
3348.3,18.47382545
3348.782,18.4861171
3349.265,18.4852786
3349.747,18.46594369
3350.229,18.48865256
3350.711,18.49300355
3351.193,18.47665834
3351.675,18.48424349
3352.157,18.50176731
3352.639,18.47974394
3353.122,18.47469637
3353.604,18.46161113
3354.086,18.49074273
3354.568,18.48929951
3355.05,18.48074572
3355.532,18.49376656
3356.014,18.51660257
3356.496,18.50397468
3356.979,18.48722003
3357.461,18.50091306
3357.943,18.49357452
3358.425,18.49351648
3358.907,18.48396599
3359.389,18.49555347
3359.871,18.52137224
3360.353,18.51333839
3360.835,18.50226424
3361.318,18.48585007
3361.8,18.49925708
3362.282,18.49028399
3362.764,18.48411165
3363.246,18.50367517
3363.728,18.48205919
3364.21,18.49790091
3364.692,18.51369848
3365.174,18.48672721
3365.656,18.49467826
3366.139,18.49467145
3366.621,18.47168947
3367.103,18.47341759
3367.585,18.46747069
3368.067,18.43934478
3368.549,18.45741726
3369.031,18.44597319
3369.513,18.468917
3369.996,18.4589915
3370.478,18.45157635
3370.96,18.45047259
3371.442,18.4631728
3371.924,18.47731004
3372.406,18.44443011
3372.888,18.44648963
3373.37,18.45519644
3373.853,18.46937551
3374.335,18.45923009
3374.817,18.46613646
3375.299,18.46132764
3375.781,18.45770785
3376.263,18.45832545
3376.745,18.44890501
3377.227,18.45141571
3377.709,18.44837889
3378.192,18.45408217
3378.674,18.43712818
3379.156,18.43356649
3379.638,18.46097356
3380.12,18.44800631
3380.602,18.4367186
3381.084,18.42154845
3381.566,18.42407403
3382.049,18.40962024
3382.531,18.40251973
3383.013,18.40680232
3383.495,18.39659539
3383.977,18.42894741
3384.459,18.40958631
3384.941,18.39048025
3385.423,18.40326529
3385.906,18.39514395
3386.387,18.40500543
3386.87,18.38256203
3387.352,18.37413573
3387.834,18.36589285
3388.316,18.37709292
3388.798,18.37789466
3389.28,18.38390388
3389.762,18.37753978
3390.244,18.37312218
3390.727,18.39351268
3391.209,18.37603191
3391.691,18.37732577
3392.173,18.37781087
3392.655,18.38626033
3393.137,18.36696183
3393.619,18.34999231
3394.101,18.3668325
3394.583,18.36287284
3395.066,18.36353815
3395.548,18.37528015
3396.03,18.35887691
3396.512,18.34938308
3396.994,18.35553715
3397.476,18.33570212
3397.958,18.33129049
3398.44,18.33658356
3398.923,18.31914576
3399.405,18.33024375
3399.887,18.31958425
3400.369,18.32642809
3400.851,18.33299904
3401.333,18.32508043
3401.815,18.29851027
3402.297,18.30491085
3402.78,18.28081463
3403.262,18.29020209
3403.744,18.2857195
3404.226,18.26547055
3404.708,18.28478721
3405.19,18.28572518
3405.672,18.23722572
3406.154,18.25268892
3406.636,18.26759397
3407.119,18.24884145
3407.601,18.25346916
3408.083,18.25198954
3408.565,18.22762255
3409.047,18.26643112
3409.529,18.25773976
3410.011,18.25666305
3410.493,18.25252085
3410.976,18.25116153
3411.458,18.23513824
3411.94,18.24093204
3412.422,18.23789269
3412.904,18.22695274
3413.386,18.22047382
3413.868,18.24071659
3414.35,18.22486972
3414.833,18.22792941
3415.314,18.20307442
3415.797,18.20068975
3416.279,18.21057378
3416.761,18.19306636
3417.243,18.2121552
3417.725,18.21893764
3418.207,18.2197739
3418.689,18.19507676
3419.171,18.21853246
3419.654,18.20945659
3420.136,18.17283304
3420.618,18.18908394
3421.1,18.1981535
3421.582,18.18740495
3422.064,18.18049596
3422.546,18.16994026
3423.028,18.18144857
3423.51,18.16521592
3423.993,18.15913873
3424.475,18.19330977
3424.957,18.17881074
3425.439,18.17195642
3425.921,18.17287831
3426.403,18.1742672
3426.885,18.15841627
3427.367,18.16859127
3427.85,18.15528775
3428.332,18.16614318
3428.814,18.14899636
3429.296,18.16291594
3429.778,18.15826678
3430.26,18.14876591
3430.742,18.14154203
3431.224,18.15465079
3431.707,18.11801353
3432.189,18.13780278
3432.671,18.12922438
3433.153,18.10213906
3433.635,18.11829748
3434.117,18.12136712
3434.599,18.10995346
3435.081,18.1019084
3435.563,18.11166487
3436.046,18.11045003
3436.528,18.11416527
3437.01,18.13047889
3437.492,18.1247745
3437.974,18.11469669
3438.456,18.11614817
3438.938,18.11571859
3439.42,18.10895155
3439.903,18.10768921
3440.385,18.11430226
3440.867,18.10145859
3441.349,18.0968179
3441.831,18.09306208
3442.313,18.10797747
3442.795,18.09904177
3443.277,18.10585209
3443.76,18.08409678
3444.241,18.07570496
3444.724,18.09182016
3445.206,18.08801798
3445.688,18.08675076
3446.17,18.08960491
3446.652,18.09197707
3447.134,18.08934591
3447.616,18.09922381
3448.098,18.07529664
3448.581,18.0858648
3449.063,18.09871878
3449.545,18.08474305
3450.027,18.08691583
3450.509,18.06628328
3450.991,18.05613105
3451.473,18.07363523
3451.955,18.04718604
3452.438,18.06427875
3452.92,18.05731917
3453.402,18.03833772
3453.884,18.07567293
3454.366,18.07175115
3454.848,18.05493704
3455.33,18.06138221
3455.812,18.08050613
3456.294,18.04722282
3456.777,18.07944358
3457.259,18.0826406
3457.741,18.07946486
3458.223,18.06444279
3458.705,18.07197308
3459.187,18.07459034
3459.669,18.05687298
3460.151,18.07241206
3460.634,18.07342425
3461.116,18.05826352
3461.598,18.05440451
3462.08,18.05309398
3462.562,18.06976126
3463.044,18.03195641
3463.526,18.03265515
3464.008,18.03852591
3464.49,18.0455408
3464.973,18.05060911
3465.455,18.05191833
3465.937,18.05671881
3466.419,18.05012204
3466.901,18.02931082
3467.383,18.04525938
3467.865,18.05039714
3468.347,18.03673968
3468.83,18.04942263
3469.312,18.05170139
3469.794,18.06128376
3470.276,18.06688629
3470.758,18.04758676
3471.24,18.06453241
3471.722,18.05664938
3472.204,18.05977278
3472.687,18.0474886
3473.168,18.04577784
3473.651,18.057821
3474.133,18.07607151
3474.615,18.04852697
3475.097,18.05316337
3475.579,18.04617165
3476.061,18.0579557
3476.543,18.05435511
3477.025,18.04356296
3477.508,18.03856891
3477.99,18.05815518
3478.472,18.03981509
3478.954,18.04251938
3479.436,18.05993245
3479.918,18.05002906
3480.4,18.09086251
3480.882,18.08375862
3481.365,18.06382625
3481.847,18.07440077
3482.329,18.07571149
3482.811,18.06300213
3483.293,18.07729623
3483.775,18.08412581
3484.257,18.07053378
3484.739,18.06628468
3485.221,18.06866969
3485.704,18.05757682
3486.186,18.06302285
3486.668,18.05323879
3487.15,18.05849257
3487.632,18.06551493
3488.114,18.06742414
3488.596,18.06866129
3489.078,18.08865043
3489.561,18.07478367
3490.043,18.08478684
3490.525,18.08254513
3491.007,18.09965016
3491.489,18.10400439
3491.971,18.09981455
3492.453,18.08970987
3492.935,18.09901954
3493.417,18.08203123
3493.9,18.09881741
3494.382,18.10573254
3494.864,18.08957583
3495.346,18.11082215
3495.828,18.11699682
3496.31,18.11357144
3496.792,18.10491626
3497.274,18.10192033
3497.757,18.11410078
3498.239,18.09626317
3498.721,18.10505379
3499.203,18.11540351
3499.685,18.09813551
3500.167,18.10455657
3500.649,18.10540574
3501.131,18.10614754
3501.614,18.11059489
3502.095,18.11982971
3502.578,18.12233923
3503.06,18.11982845
3503.542,18.1286589
3504.024,18.13102982
3504.506,18.13968304
3504.988,18.17012402
3505.47,18.14420041
3505.952,18.1402953
3506.435,18.13417105
3506.917,18.15524982
3507.399,18.14617497
3507.881,18.15674689
3508.363,18.15248689
3508.845,18.14889478
3509.327,18.17374831
3509.809,18.16587018
3510.292,18.18570198
3510.774,18.17627361
3511.256,18.15820594
3511.738,18.17143678
3512.22,18.17091513
3512.702,18.15980074
3513.184,18.1839369
3513.666,18.1891019
3514.148,18.17364949
3514.631,18.19504368
3515.113,18.20424357
3515.595,18.18581983
3516.077,18.21424337
3516.559,18.20966806
3517.041,18.20540971
3517.523,18.19593826
3518.005,18.20913825
3518.488,18.21877159
3518.97,18.20162068
3519.452,18.1989391
3519.934,18.22547323
3520.416,18.20008061
3520.898,18.23429885
3521.38,18.20717074
3521.862,18.2163229
3522.344,18.21648189
3522.827,18.20739229
3523.309,18.23536553
3523.791,18.21013835
3524.273,18.21419691
3524.755,18.22953797
3525.237,18.21884901
3525.719,18.2275424
3526.201,18.26534361
3526.684,18.24018079
3527.166,18.2701322
3527.648,18.27258882
3528.13,18.27271448
3528.612,18.28188274
3529.094,18.28460593
3529.576,18.29681555
3530.058,18.30364136
3530.541,18.31761819
3531.022,18.30111213
3531.505,18.31755288
3531.987,18.30692704
3532.469,18.31968262
3532.951,18.31088431
3533.433,18.31716254
3533.915,18.31291321
3534.397,18.30645985
3534.879,18.32588361
3535.362,18.31678134
3535.844,18.31218071
3536.326,18.34744922
3536.808,18.33249084
3537.29,18.33704825
3537.772,18.34759848
3538.254,18.32627033
3538.736,18.33043022
3539.219,18.32948603
3539.701,18.34286786
3540.183,18.35568073
3540.665,18.34302081
3541.147,18.35613443
3541.629,18.35814387
3542.111,18.35366231
3542.593,18.36675143
3543.075,18.33423403
3543.558,18.39130321
3544.04,18.3597036
3544.522,18.36331166
3545.004,18.37220157
3545.486,18.37112623
3545.968,18.3667754
3546.45,18.33907268
3546.932,18.3725613
3547.415,18.38461622
3547.897,18.35583189
3548.379,18.35616253
3548.861,18.37369859
3549.343,18.38406132
3549.825,18.36715811
3550.307,18.35396189
3550.789,18.35056557
3551.271,18.3641585
3551.754,18.40314922
3552.236,18.40169446
3552.718,18.3819689
3553.2,18.40299612
3553.682,18.40776342
3554.164,18.40516399
3554.646,18.42293682
3555.128,18.41193124
3555.611,18.4055503
3556.093,18.42935056
3556.575,18.4086683
3557.057,18.42080263
3557.539,18.42357862
3558.021,18.41329379
3558.503,18.42023073
3558.985,18.44211653
3559.468,18.43490321
3559.949,18.44655282
3560.432,18.45399794
3560.914,18.45575684
3561.396,18.45853797
3561.878,18.44503067
3562.36,18.46062588
3562.842,18.44806737
3563.324,18.47000581
3563.806,18.45504682
3564.289,18.46820461
3564.771,18.46665106
3565.253,18.45144829
3565.735,18.46655862
3566.217,18.47710576
3566.699,18.47605633
3567.181,18.5087948
3567.663,18.49151437
3568.146,18.48742938
3568.628,18.49516352
3569.11,18.48700651
3569.592,18.50285331
3570.074,18.50397159
3570.556,18.50462871
3571.038,18.47626391
3571.52,18.50023657
3572.002,18.47972209
3572.485,18.47280106
3572.967,18.49247527
3573.449,18.48218521
3573.931,18.49501574
3574.413,18.4856613
3574.895,18.49630794
3575.377,18.47991918
3575.859,18.47593343
3576.342,18.49494105
3576.824,18.48122781
3577.306,18.49812119
3577.788,18.5151115
3578.27,18.49678135
3578.752,18.50622357
3579.234,18.50944337
3579.716,18.51561395
3580.198,18.51706219
3580.681,18.52298733
3581.163,18.51476065
3581.645,18.51584444
3582.127,18.51642344
3582.609,18.50242186
3583.091,18.50710984
3583.573,18.50123615
3584.055,18.50000585
3584.538,18.48122401
3585.02,18.50331537
3585.502,18.52386778
3585.984,18.5244723
3586.466,18.5193972
3586.948,18.51344962
3587.43,18.51855455
3587.912,18.54712735
3588.395,18.5385273
3588.876,18.56107216
3589.359,18.54805593
3589.841,18.54925945
3590.323,18.53612626
3590.805,18.53384276
3591.287,18.55304984
3591.769,18.54941146
3592.251,18.53734459
3592.733,18.54195466
3593.216,18.5238639
3593.698,18.5233357
3594.18,18.52190221
3594.662,18.54842659
3595.144,18.5196482
3595.626,18.5211393
3596.108,18.53168066
3596.59,18.50867351
3597.073,18.53846943
3597.555,18.52569025
3598.037,18.53939703
3598.519,18.52383118
3599.001,18.53786191
3599.483,18.53368016
3599.965,18.55415444
3600.447,18.550205
3600.929,18.55554876
3601.412,18.56720785
3601.894,18.54614156
3602.376,18.5228288
3602.858,18.5742893
3603.34,18.5407835
3603.822,18.54087305
3604.304,18.55250409
3604.786,18.55380771
3605.269,18.52255021
3605.751,18.54833624
3606.233,18.56112598
3606.715,18.57342823
3607.197,18.56479907
3607.679,18.57503751
3608.161,18.5753184
3608.643,18.5798464
3609.125,18.56771854
3609.608,18.58120984
3610.09,18.56701575
3610.572,18.56348212
3611.054,18.59373784
3611.536,18.55965271
3612.018,18.57448872
3612.5,18.55213777
3612.982,18.5722949
3613.465,18.57130336
3613.947,18.54325762
3614.429,18.54175322
3614.911,18.53690856
3615.393,18.54407702
3615.875,18.52720481
3616.357,18.51371985
3616.839,18.50663946
3617.322,18.51034406
3617.803,18.52076615
3618.286,18.4954004
3618.768,18.49891473
3619.25,18.46152959
3619.732,18.49973654
3620.214,18.51190933
3620.696,18.49441357
3621.178,18.49527434
3621.66,18.48587349
3622.143,18.49834585
3622.625,18.47784653
3623.107,18.49363921
3623.589,18.49848766
3624.071,18.48880519
3624.553,18.4886857
3625.035,18.50148228
3625.517,18.50882378
3626,18.52222656
3626.482,18.52019368
3626.964,18.52595284
3627.446,18.54032684
3627.928,18.54350105
3628.41,18.55197576
3628.892,18.54426251
3629.374,18.54904682
3629.856,18.55563163
3630.339,18.54112908
3630.821,18.53472618
3631.303,18.49716882
3631.785,18.50692152
3632.267,18.51525279
3632.749,18.50589728
3633.231,18.48781991
3633.713,18.4815835
3634.196,18.47475516
3634.678,18.48611537
3635.16,18.47656328
3635.642,18.47671086
3636.124,18.47263341
3636.606,18.45272069
3637.088,18.45460887
3637.57,18.4466236
3638.052,18.43996301
3638.535,18.44684038
3639.017,18.45694933
3639.499,18.43692904
3639.981,18.4488329
3640.463,18.43877988
3640.945,18.42098579
3641.427,18.41104519
3641.909,18.41205779
3642.392,18.42989191
3642.874,18.41691528
3643.356,18.42980758
3643.838,18.40962018
3644.32,18.40605894
3644.802,18.41132799
3645.284,18.41004035
3645.766,18.38695123
3646.249,18.38575056
3646.73,18.38074289
3647.213,18.36690656
3647.695,18.38312804
3648.177,18.38932946
3648.659,18.39903137
3649.141,18.38328245
3649.623,18.38697118
3650.105,18.40686042
3650.587,18.39352504
3651.07,18.39434295
3651.552,18.38342038
3652.034,18.36903209
3652.516,18.3487025
3652.998,18.35725116
3653.48,18.31948854
3653.962,18.34001714
3654.444,18.34208284
3654.927,18.34013697
3655.409,18.35167951
3655.891,18.33843017
3656.373,18.33528316
3656.855,18.35438999
3657.337,18.35815296
3657.819,18.35199216
3658.301,18.35692183
3658.783,18.36819758
3659.266,18.3566756
3659.748,18.34837329
3660.23,18.37536711
3660.712,18.34334754
3661.194,18.33871841
3661.676,18.34147125
3662.158,18.3390772
3662.64,18.33060152
3663.123,18.33414343
3663.605,18.31943375
3664.087,18.30964128
3664.569,18.31590947
3665.051,18.31493522
3665.533,18.29358181
3666.015,18.29648966
3666.497,18.30002863
3666.979,18.29577402
3667.462,18.27734551
3667.944,18.27415966
3668.426,18.27292484
3668.908,18.28063742
3669.39,18.28817585
3669.872,18.2927992
3670.354,18.27759954
3670.836,18.28545295
3671.319,18.28449792
3671.801,18.28679448
3672.283,18.25101403
3672.765,18.23627101
3673.247,18.26464457
3673.729,18.2557505
3674.211,18.25757011
3674.693,18.24861484
3675.176,18.26666161
3675.657,18.26325391
3676.14,18.28187118
3676.622,18.25239906
3677.104,18.25949288
3677.586,18.26377235
3678.068,18.24220355
3678.55,18.27536175
3679.032,18.25325483
3679.514,18.23243895
3679.997,18.26960555
3680.479,18.26795289
3680.961,18.23563594
3681.443,18.24148458
3681.925,18.24771724
3682.407,18.2435925
3682.889,18.23868393
3683.371,18.24006734
3683.854,18.24253851
3684.336,18.22076027
3684.818,18.241969
3685.3,18.21337509
3685.782,18.21279127
3686.264,18.21019166
3686.746,18.18465559
3687.228,18.18580377
3687.71,18.18659155
3688.193,18.17841124
3688.675,18.15175762
3689.157,18.18885656
3689.639,18.17570656
3690.121,18.18601834
3690.603,18.19103696
3691.085,18.17518825
3691.567,18.17256396
3692.05,18.16891618
3692.532,18.16324173
3693.014,18.19203934
3693.496,18.17358698
3693.978,18.17987387
3694.46,18.15066746
3694.942,18.13934434
3695.424,18.14119989
3695.906,18.14522397
3696.389,18.15881181
3696.871,18.14379682
3697.353,18.14613047
3697.835,18.14511556
3698.317,18.14190355
3698.799,18.16368756
3699.281,18.14218384
3699.763,18.14619998
3700.246,18.17253286
3700.728,18.17075017
3701.21,18.18716833
3701.692,18.1784146
3702.174,18.18237276
3702.656,18.1653002
3703.138,18.16697135
3703.62,18.18281324
3704.103,18.18844507
3704.584,18.18394106
3705.067,18.16434402
3705.549,18.15604809
3706.031,18.11611662
3706.513,18.10770318
3706.995,18.1146323
3707.477,18.11243071
3707.959,18.11443471
3708.441,18.09512941
3708.924,18.09565037
3709.406,18.09143568
3709.888,18.10073139
3710.37,18.11132058
3710.852,18.11206764
3711.334,18.1106071
3711.816,18.12640166
3712.298,18.13659627
3712.781,18.13772983
3713.263,18.12814128
3713.745,18.15357849
3714.227,18.15107037
3714.709,18.15875067
3715.191,18.16798484
3715.673,18.14744238
3716.155,18.1718936
3716.637,18.15119184
3717.12,18.16716967
3717.602,18.16990535
3718.084,18.14853718
3718.566,18.15438846
3719.048,18.14016082
3719.53,18.15144134
3720.012,18.15567365
3720.494,18.16872644
3720.977,18.15739771
3721.459,18.13433865
3721.941,18.14756708
3722.423,18.15282008
3722.905,18.15415788
3723.387,18.17193252
3723.869,18.16134109
3724.351,18.15606676
3724.833,18.15245922
3725.316,18.15283404
3725.798,18.17545939
3726.28,18.15485752
3726.762,18.15565576
3727.244,18.14498082
3727.726,18.13122231
3728.208,18.13080408
3728.69,18.13760308
3729.173,18.1100802
3729.655,18.10935655
3730.137,18.11648949
3730.619,18.1213982
3731.101,18.1171775
3731.583,18.11736144
3732.065,18.11275143
3732.547,18.1188736
3733.03,18.12727863
3733.511,18.13618484
3733.994,18.11872935
3734.476,18.14287901
3734.958,18.16277458
3735.44,18.15347663
3735.922,18.16987674
3736.404,18.17167644
3736.886,18.1650265
3737.368,18.17598713
3737.851,18.16977842
3738.333,18.17560623
3738.815,18.13054911
3739.297,18.13842768
3739.779,18.14045347
3740.261,18.12699461
3740.743,18.12367811
3741.225,18.11068579
3741.708,18.11559282
3742.19,18.10194239
3742.672,18.11137279
3743.154,18.11774717
3743.636,18.11233658
3744.118,18.12716841
3744.6,18.14394349
3745.082,18.15140002
3745.564,18.15514907
3746.047,18.17391381
3746.529,18.17063617
3747.011,18.15590075
3747.493,18.16877607
3747.975,18.17139304
3748.457,18.19572228
3748.939,18.17618143
3749.421,18.16234396
3749.904,18.19183051
3750.386,18.17722005
3750.868,18.15407702
3751.35,18.171863
3751.832,18.16349831
3752.314,18.18416207
3752.796,18.1795404
3753.278,18.17833401
3753.76,18.16524851
3754.243,18.16124258
3754.725,18.16267296
3755.207,18.15202886
3755.689,18.15081287
3756.171,18.15710753
3756.653,18.18378439
3757.135,18.19111324
3757.617,18.18106793
3758.1,18.20366607
3758.582,18.20130649
3759.064,18.23255677
3759.546,18.23968175
3760.028,18.24045299
3760.51,18.24575407
3760.992,18.24249039
3761.474,18.26151861
3761.957,18.23949625
3762.438,18.26463236
3762.921,18.26356715
3763.403,18.27246443
3763.885,18.26057361
3764.367,18.28002547
3764.849,18.27918366
3765.331,18.28146605
3765.813,18.30050325
3766.295,18.28108716
3766.778,18.27754959
3767.26,18.27497227
3767.742,18.29997867
3768.224,18.30500444
3768.706,18.28308834
3769.188,18.29262491
3769.67,18.30934709
3770.152,18.30886773
3770.635,18.3238682
3771.117,18.3262228
3771.599,18.33993651
3772.081,18.31597379
3772.563,18.31045329
3773.045,18.32444809
3773.527,18.30916005
3774.009,18.31218406
3774.491,18.30960931
3774.974,18.30478466
3775.456,18.30898096
3775.938,18.28350391
3776.42,18.31219072
3776.902,18.3227891
3777.384,18.29835108
3777.866,18.30775598
3778.348,18.28145149
3778.831,18.31182818
3779.313,18.31489086
3779.795,18.31348624
3780.277,18.32248167
3780.759,18.32686553
3781.241,18.33552037
3781.723,18.32096094
3782.205,18.32926864
3782.688,18.34598912
3783.17,18.36403843
3783.652,18.35014285
3784.134,18.33720601
3784.616,18.37681159
3785.098,18.38738072
3785.58,18.37417174
3786.062,18.37971057
3786.544,18.40668616
3787.027,18.38802979
3787.509,18.40635743
3787.991,18.38485476
3788.473,18.41469941
3788.955,18.40979316
3789.437,18.40788193
3789.919,18.40574624
3790.401,18.40316528
3790.884,18.40478545
3791.365,18.40558108
3791.848,18.39435145
3792.33,18.39762505
3792.812,18.4064726
3793.294,18.38344058
3793.776,18.38203562
3794.258,18.40013224
3794.74,18.40454853
3795.222,18.40821949
3795.705,18.40836304
3796.187,18.42157651
3796.669,18.42462039
3797.151,18.43715924
3797.633,18.41945198
3798.115,18.43319401
3798.597,18.4396959
3799.079,18.44120622
3799.562,18.44721147
3800.044,18.44716909
3800.526,18.45115786
3801.008,18.46442492
3801.49,18.45508173
3801.972,18.45037896
3802.454,18.46105082
3802.936,18.45134136
3803.418,18.45415198
3803.901,18.43919066
3804.383,18.45461149
3804.865,18.45867938
3805.347,18.45860521
3805.829,18.46970638
3806.311,18.46622585
3806.793,18.46280282
3807.275,18.49879569
3807.758,18.49631112
3808.24,18.5044982
3808.722,18.50885098
3809.204,18.51601711
3809.686,18.52826568
3810.168,18.52364303
3810.65,18.53812261
3811.132,18.51852456
3811.615,18.51491493
3812.097,18.53398037
3812.579,18.53753048
3813.061,18.53713421
3813.543,18.54404147
3814.025,18.54893258
3814.507,18.55918197
3814.989,18.56115646
3815.471,18.57166485
3815.954,18.58548115
3816.436,18.58809956
3816.918,18.59878271
3817.4,18.59052737
3817.882,18.57829353
3818.364,18.60381816
3818.846,18.59469367
3819.328,18.57069839
3819.811,18.59295292
3820.292,18.61324106
3820.775,18.5865657
3821.257,18.57599153
3821.739,18.60805861
3822.221,18.59717998
3822.703,18.61933043
3823.185,18.61729172
3823.667,18.62095691
3824.149,18.60674827
3824.632,18.60341176
3825.114,18.58382464
3825.596,18.60349209
3826.078,18.59878013
3826.56,18.58460802
3827.042,18.58835243
3827.524,18.5781514
3828.006,18.56104758
3828.489,18.55748753
3828.971,18.56101357
3829.453,18.55769401
3829.935,18.57314405
3830.417,18.57267438
3830.899,18.56214638
3831.381,18.57387458
3831.863,18.58207464
3832.345,18.59621902
3832.828,18.58341375
3833.31,18.61635121
3833.792,18.61913639
3834.274,18.6008981
3834.756,18.60931635
3835.238,18.63525178
3835.72,18.61009677
3836.202,18.59623329
3836.685,18.60510622
3837.167,18.60922169
3837.649,18.58853467
3838.131,18.59020392
3838.613,18.59286527
3839.095,18.58927457
3839.577,18.6076411
3840.059,18.61234533
3840.542,18.60085192
3841.024,18.59070253
3841.506,18.62579027
3841.988,18.61130324
3842.47,18.61928049
3842.952,18.64725553
3843.434,18.63182662
3843.916,18.63733908
3844.398,18.62860571
3844.881,18.64282039
3845.363,18.63727622
3845.845,18.62931848
3846.327,18.61786942
3846.809,18.63105706
3847.291,18.64022084
3847.773,18.60992298
3848.255,18.60223945
3848.738,18.59990571
3849.219,18.59632684
3849.702,18.58875779
3850.184,18.58429582
3850.666,18.57514622
3851.148,18.5726366
3851.63,18.57931665
3852.112,18.59690893
3852.594,18.57853838
3853.076,18.61529822
3853.559,18.63735238
3854.041,18.65291603
3854.523,18.67044381
3855.005,18.68479073
3855.487,18.67419944
3855.969,18.65633161
3856.451,18.67097439
3856.933,18.68106355
3857.416,18.65311538
3857.898,18.64322302
3858.38,18.63307585
3858.862,18.62396021
3859.344,18.61790308
3859.826,18.61434219
3860.308,18.60681405
3860.79,18.62115639
3861.272,18.59783424
3861.755,18.61143117
3862.237,18.62472444
3862.719,18.6286723
3863.201,18.62613222
3863.683,18.60232334
3864.165,18.59897324
3864.647,18.58340845
3865.129,18.59523967
3865.612,18.59094905
3866.094,18.59507618
3866.576,18.58587639
3867.058,18.57696076
3867.54,18.57297478
3868.022,18.56047086
3868.504,18.57097543
3868.986,18.56103561
3869.469,18.57687942
3869.951,18.56500967
3870.433,18.57232802
3870.915,18.57827371
3871.397,18.57274668
3871.879,18.57868407
3872.361,18.58377116
3872.843,18.58274698
3873.325,18.60488802
3873.808,18.61509499
3874.29,18.62641359
3874.772,18.61865452
3875.254,18.62952102
3875.736,18.58862417
3876.218,18.59785057
3876.7,18.61496061
3877.182,18.58424207
3877.665,18.60534185
3878.146,18.59711007
3878.629,18.59357017
3879.111,18.58112106
3879.593,18.57507207
3880.075,18.58192153
3880.557,18.56326694
3881.039,18.57957225
3881.521,18.56119689
3882.003,18.56951045
3882.486,18.5674066
3882.968,18.56279293
3883.45,18.54986701
3883.932,18.53979305
3884.414,18.55524234
3884.896,18.56371853
3885.378,18.55839662
3885.86,18.55445201
3886.343,18.56062516
3886.825,18.57660187
3887.307,18.55626727
3887.789,18.56413724
3888.271,18.54416749
3888.753,18.54514151
3889.235,18.54661014
3889.717,18.53424849
3890.199,18.53034252
3890.682,18.54017287
3891.164,18.53931136
3891.646,18.54536685
3892.128,18.53114791
3892.61,18.55903528
